V6,V10,V12,V13,V14,V15,Class
0.0,4,86.0,4,-1.0,0,1
1318.0,16,115.0,1,185.0,2,2
2646.0,13,169.0,1,182.0,10,2
69.0,19,640.0,1,-1.0,0,1
393.0,1,165.0,2,-1.0,0,2
202.0,29,313.0,1,120.0,3,2
230.0,30,1089.0,4,-1.0,0,2
9883.0,8,210.0,5,-1.0,0,2
511.0,30,85.0,5,-1.0,0,1
293.0,28,452.0,1,-1.0,0,2
1093.0,12,243.0,2,91.0,2,2
1305.0,30,72.0,4,-1.0,0,1
0.0,16,637.0,6,-1.0,0,2
347.0,16,77.0,1,-1.0,0,1
255.0,27,143.0,1,-1.0,0,2
37.0,28,301.0,2,-1.0,0,1
74.0,7,150.0,1,-1.0,0,1
-267.0,14,99.0,7,352.0,1,1
178.0,5,231.0,4,-1.0,0,1
4572.0,27,146.0,2,56.0,1,2
924.0,16,215.0,3,-1.0,0,1
0.0,30,682.0,1,-1.0,0,2
-22.0,15,317.0,1,-1.0,0,2
1102.0,8,194.0,1,-1.0,0,2
2037.0,4,305.0,2,94.0,3,2
-233.0,15,1156.0,2,-1.0,0,2
704.0,6,613.0,1,87.0,3,2
2366.0,20,127.0,2,-1.0,0,1
58544.0,7,144.0,2,-1.0,0,1
734.0,30,259.0,1,296.0,1,2
263.0,16,79.0,4,94.0,3,1
5443.0,5,264.0,2,-1.0,0,1
667.0,29,866.0,2,-1.0,0,2
448.0,5,151.0,1,297.0,1,2
344.0,8,179.0,3,-1.0,0,1
206.0,7,118.0,1,-1.0,0,1
2443.0,20,8.0,8,-1.0,0,1
61.0,4,226.0,2,319.0,1,2
538.0,8,21.0,9,-1.0,0,1
206.0,14,78.0,1,365.0,1,1
197.0,30,260.0,1,-1.0,0,2
1458.0,4,89.0,5,-1.0,0,1
47.0,18,110.0,3,374.0,1,1
329.0,22,252.0,2,-1.0,0,2
731.0,5,718.0,13,-1.0,0,1
312.0,26,208.0,2,98.0,2,2
673.0,20,610.0,2,-1.0,0,1
2772.0,2,244.0,1,-1.0,0,1
67.0,20,156.0,3,-1.0,0,1
919.0,3,327.0,2,-1.0,0,1
15.0,12,377.0,1,-1.0,0,2
104.0,8,103.0,4,-1.0,0,1
13.0,18,106.0,1,-1.0,0,1
1189.0,17,220.0,1,-1.0,0,2
386.0,25,867.0,1,-1.0,0,2
8.0,28,531.0,1,-1.0,0,1
127.0,22,77.0,1,-1.0,0,1
85.0,14,590.0,5,359.0,1,2
618.0,12,193.0,1,-1.0,0,2
569.0,27,976.0,12,-1.0,0,2
43.0,20,328.0,2,264.0,2,1
2544.0,9,152.0,2,-1.0,0,2
427.0,18,253.0,1,182.0,1,1
848.0,6,684.0,2,-1.0,0,1
366.0,28,551.0,5,-1.0,0,1
334.0,15,127.0,2,-1.0,0,1
158.0,10,73.0,1,-1.0,0,1
3291.0,19,1218.0,3,-1.0,0,2
2556.0,26,196.0,2,-1.0,0,1
2540.0,14,278.0,5,116.0,4,2
4.0,21,50.0,5,-1.0,0,1
6138.0,16,154.0,2,119.0,5,2
372.0,6,218.0,1,-1.0,0,2
642.0,18,435.0,1,-1.0,0,1
1078.0,13,320.0,4,175.0,4,1
312.0,29,884.0,1,-1.0,0,2
1868.0,26,259.0,1,103.0,2,2
664.0,15,955.0,5,-1.0,0,2
44.0,21,88.0,2,-1.0,0,1
193.0,17,171.0,1,-1.0,0,1
1077.0,31,367.0,4,-1.0,0,1
506.0,3,217.0,1,70.0,2,2
4276.0,12,103.0,3,-1.0,0,1
855.0,5,140.0,2,-1.0,0,1
3250.0,31,94.0,3,-1.0,0,1
353.0,11,361.0,2,181.0,2,2
274.0,16,686.0,11,-1.0,0,2
3508.0,17,462.0,1,-1.0,0,1
887.0,14,553.0,2,-1.0,0,1
5003.0,4,125.0,5,-1.0,0,1
397.0,7,300.0,3,-1.0,0,2
4.0,8,1206.0,4,-1.0,0,2
256.0,16,873.0,2,-1.0,0,2
477.0,29,377.0,1,520.0,1,2
714.0,21,122.0,3,193.0,4,1
572.0,14,344.0,1,74.0,2,2
0.0,30,81.0,1,-1.0,0,1
2518.0,9,400.0,1,-1.0,0,1
2012.0,10,188.0,7,-1.0,0,1
3287.0,22,867.0,1,84.0,3,2
52.0,20,191.0,3,-1.0,0,1
640.0,11,321.0,2,-1.0,0,1
3076.0,27,367.0,2,-1.0,0,2
5236.0,1,558.0,2,-1.0,0,2
948.0,3,157.0,1,-1.0,0,1
93.0,24,212.0,4,-1.0,0,1
4366.0,29,188.0,2,-1.0,0,1
-407.0,14,210.0,2,352.0,1,1
294.0,9,301.0,1,90.0,4,2
4497.0,4,213.0,1,251.0,1,1
208.0,28,503.0,2,-1.0,0,1
546.0,13,161.0,2,-1.0,0,1
3519.0,28,193.0,1,220.0,1,1
50.0,15,837.0,1,-1.0,0,2
1306.0,15,288.0,1,-1.0,0,2
3915.0,15,44.0,1,-1.0,0,1
271.0,14,801.0,2,-1.0,0,2
0.0,21,86.0,1,-1.0,0,1
531.0,17,150.0,7,-1.0,0,1
81204.0,1,390.0,1,94.0,3,2
4775.0,15,215.0,1,-1.0,0,2
347.0,19,1468.0,3,-1.0,0,2
-61.0,11,95.0,4,-1.0,0,2
505.0,28,26.0,7,-1.0,0,1
354.0,7,123.0,2,-1.0,0,1
1548.0,21,62.0,6,-1.0,0,1
239.0,23,785.0,1,-1.0,0,2
1644.0,7,492.0,3,102.0,5,2
203.0,21,759.0,1,90.0,5,2
228.0,5,232.0,1,365.0,1,1
678.0,18,82.0,2,152.0,1,1
4016.0,14,159.0,2,-1.0,0,1
678.0,4,1579.0,1,246.0,4,2
4629.0,27,181.0,1,92.0,1,2
2378.0,20,239.0,1,276.0,6,1
747.0,23,141.0,2,176.0,3,1
92.0,17,63.0,11,-1.0,0,1
5087.0,20,63.0,2,154.0,1,1
1534.0,7,166.0,1,99.0,2,2
0.0,26,192.0,6,-1.0,0,1
-355.0,8,89.0,1,-1.0,0,1
211.0,6,53.0,2,-1.0,0,1
67.0,16,137.0,2,-1.0,0,1
6205.0,6,233.0,2,-1.0,0,1
1396.0,25,731.0,6,-1.0,0,2
805.0,16,331.0,1,-1.0,0,2
5505.0,23,317.0,4,-1.0,0,1
5291.0,12,192.0,2,92.0,2,2
94.0,10,293.0,3,190.0,10,2
323.0,17,949.0,2,254.0,6,2
326.0,5,788.0,1,-1.0,0,2
0.0,26,206.0,1,-1.0,0,1
0.0,20,108.0,4,-1.0,0,1
1590.0,29,57.0,1,-1.0,0,1
311.0,2,187.0,3,322.0,1,2
-887.0,2,349.0,4,-1.0,0,1
2693.0,21,107.0,2,-1.0,0,2
417.0,5,270.0,1,174.0,15,2
15459.0,18,264.0,7,-1.0,0,2
80.0,6,245.0,2,-1.0,0,1
1167.0,24,249.0,1,91.0,14,2
-127.0,30,288.0,4,-1.0,0,1
1.0,21,6.0,1,-1.0,0,1
937.0,28,90.0,1,94.0,2,1
145.0,29,57.0,2,248.0,38,1
975.0,16,303.0,1,792.0,1,2
277.0,24,57.0,2,-1.0,0,1
2240.0,19,551.0,1,183.0,1,1
507.0,30,380.0,1,-1.0,0,2
0.0,11,177.0,2,-1.0,0,1
272.0,9,85.0,1,325.0,1,1
0.0,27,581.0,6,-1.0,0,2
264.0,7,639.0,2,280.0,5,1
3561.0,15,577.0,7,-1.0,0,2
335.0,4,417.0,1,76.0,1,2
3026.0,23,251.0,1,535.0,1,2
334.0,19,217.0,1,-1.0,0,1
125.0,26,679.0,2,-1.0,0,2
32.0,7,162.0,1,-1.0,0,1
-1.0,23,268.0,1,-1.0,0,1
61.0,19,452.0,2,-1.0,0,1
1477.0,16,69.0,3,-1.0,0,1
1969.0,7,252.0,4,-1.0,0,1
3933.0,28,837.0,3,-1.0,0,2
625.0,31,34.0,1,-1.0,0,2
849.0,15,72.0,1,-1.0,0,1
8259.0,8,254.0,4,-1.0,0,1
53.0,22,671.0,2,-1.0,0,2
481.0,13,168.0,1,-1.0,0,1
4401.0,30,439.0,1,-1.0,0,2
27696.0,11,370.0,1,91.0,7,2
1233.0,11,91.0,1,100.0,2,2
606.0,20,97.0,1,-1.0,0,2
6181.0,14,817.0,2,209.0,3,2
691.0,27,1178.0,1,178.0,6,2
20806.0,8,523.0,2,-1.0,0,2
97.0,19,607.0,1,-1.0,0,2
191.0,14,382.0,3,371.0,1,1
377.0,31,30.0,13,-1.0,0,1
715.0,11,159.0,1,-1.0,0,1
114.0,30,458.0,3,-1.0,0,2
2786.0,3,300.0,2,72.0,1,2
358.0,21,88.0,5,-1.0,0,1
348.0,5,443.0,4,-1.0,0,2
1016.0,9,184.0,5,-1.0,0,1
2540.0,18,110.0,5,-1.0,0,1
432.0,6,386.0,3,776.0,55,2
204.0,11,1973.0,2,-1.0,0,2
469.0,14,491.0,1,182.0,3,2
4844.0,9,1137.0,3,-1.0,0,2
0.0,6,361.0,1,-1.0,0,1
-253.0,14,1073.0,1,-1.0,0,2
1377.0,8,548.0,2,-1.0,0,2
24.0,11,701.0,1,362.0,1,2
1088.0,14,132.0,1,-1.0,0,1
4393.0,16,1297.0,3,-1.0,0,2
1451.0,30,117.0,1,121.0,1,2
1596.0,1,82.0,1,-1.0,0,2
1415.0,7,485.0,1,-1.0,0,1
2189.0,16,67.0,5,149.0,2,1
-1042.0,6,712.0,2,-1.0,0,2
1.0,10,248.0,1,-1.0,0,2
3254.0,27,207.0,1,-1.0,0,2
71.0,13,337.0,1,181.0,2,2
-817.0,11,175.0,1,-1.0,0,1
102.0,15,323.0,1,-1.0,0,1
599.0,13,322.0,3,-1.0,0,1
223.0,14,12.0,3,-1.0,0,1
1166.0,12,493.0,1,-1.0,0,1
1368.0,18,252.0,2,-1.0,0,1
436.0,29,154.0,1,-1.0,0,1
423.0,30,134.0,24,-1.0,0,1
2503.0,25,426.0,1,-1.0,0,2
271.0,24,23.0,1,-1.0,0,1
4461.0,11,796.0,5,-1.0,0,2
708.0,17,59.0,3,-1.0,0,1
87.0,13,477.0,3,-1.0,0,2
0.0,18,26.0,7,-1.0,0,1
0.0,31,16.0,34,-1.0,0,1
5205.0,9,529.0,2,-1.0,0,2
2290.0,18,2301.0,1,-1.0,0,2
329.0,9,44.0,1,-1.0,0,1
59.0,24,873.0,8,-1.0,0,2
0.0,5,1446.0,1,-1.0,0,2
1495.0,25,389.0,1,195.0,4,2
1227.0,22,1123.0,4,-1.0,0,2
3377.0,23,77.0,2,-1.0,0,1
4539.0,13,256.0,3,439.0,1,2
1222.0,20,186.0,3,-1.0,0,1
1968.0,21,648.0,1,-1.0,0,2
811.0,6,229.0,1,-1.0,0,2
2321.0,14,221.0,2,64.0,12,2
2238.0,23,42.0,3,-1.0,0,1
3300.0,21,1571.0,1,-1.0,0,2
146.0,12,69.0,1,361.0,1,1
485.0,2,79.0,2,187.0,2,1
3444.0,21,144.0,1,91.0,4,2
1636.0,15,187.0,1,-1.0,0,1
605.0,18,1603.0,10,-1.0,0,2
760.0,21,336.0,1,-1.0,0,1
9.0,28,154.0,2,-1.0,0,1
-272.0,4,53.0,6,-1.0,0,1
502.0,8,968.0,1,87.0,5,2
0.0,20,1205.0,1,-1.0,0,2
3054.0,30,384.0,1,80.0,6,2
3467.0,9,185.0,2,-1.0,0,1
831.0,5,316.0,3,-1.0,0,1
853.0,5,1149.0,2,-1.0,0,2
1506.0,14,340.0,1,-1.0,0,2
6933.0,19,273.0,2,-1.0,0,1
4543.0,2,252.0,5,-1.0,0,1
202.0,17,651.0,2,104.0,1,2
2557.0,10,89.0,1,91.0,4,2
1613.0,18,95.0,1,-1.0,0,1
-366.0,18,516.0,1,-1.0,0,2
1716.0,13,542.0,2,340.0,2,1
1414.0,2,95.0,1,-1.0,0,1
0.0,6,131.0,2,98.0,6,2
1029.0,5,175.0,4,-1.0,0,1
1310.0,30,521.0,3,158.0,7,1
978.0,29,1370.0,3,209.0,3,2
-435.0,16,131.0,2,-1.0,0,1
7.0,20,931.0,4,-1.0,0,2
1242.0,28,615.0,2,-1.0,0,2
204.0,17,295.0,1,186.0,9,1
197.0,13,223.0,1,182.0,2,2
519.0,20,973.0,2,-1.0,0,2
33.0,30,125.0,5,-1.0,0,1
985.0,16,35.0,1,-1.0,0,1
2107.0,4,23.0,5,-1.0,0,1
675.0,20,890.0,2,-1.0,0,1
2351.0,22,157.0,1,-1.0,0,2
387.0,8,1024.0,3,347.0,3,2
260.0,13,226.0,1,94.0,4,2
131.0,18,332.0,2,-1.0,0,2
148.0,8,685.0,2,366.0,1,2
883.0,30,59.0,1,-1.0,0,1
206.0,13,168.0,1,-1.0,0,1
201.0,10,594.0,1,91.0,1,2
3109.0,2,482.0,2,-1.0,0,2
774.0,21,93.0,1,-1.0,0,1
776.0,27,290.0,1,-1.0,0,1
874.0,6,996.0,1,-1.0,0,2
0.0,6,464.0,5,192.0,8,2
977.0,2,436.0,3,-1.0,0,2
195.0,25,416.0,3,-1.0,0,2
0.0,16,510.0,3,-1.0,0,1
289.0,14,1184.0,4,-1.0,0,2
34.0,3,88.0,1,-1.0,0,1
297.0,11,273.0,5,-1.0,0,1
1373.0,21,474.0,2,-1.0,0,1
523.0,18,257.0,2,-1.0,0,1
106.0,24,137.0,1,187.0,4,2
6980.0,12,157.0,2,-1.0,0,1
482.0,4,101.0,1,-1.0,0,1
79.0,14,223.0,3,-1.0,0,1
163.0,24,464.0,1,-1.0,0,1
382.0,5,409.0,4,-1.0,0,2
4711.0,19,253.0,1,-1.0,0,1
252.0,8,145.0,2,-1.0,0,1
3764.0,9,214.0,2,99.0,4,2
0.0,23,228.0,2,182.0,6,2
1893.0,3,1259.0,6,-1.0,0,2
351.0,29,370.0,1,-1.0,0,1
445.0,7,59.0,2,-1.0,0,1
354.0,30,502.0,1,9.0,2,2
210.0,13,1207.0,2,-1.0,0,2
1388.0,20,513.0,1,-1.0,0,2
0.0,17,378.0,1,-1.0,0,2
585.0,17,131.0,1,-1.0,0,1
0.0,11,78.0,2,264.0,3,1
33.0,12,186.0,1,-1.0,0,2
74.0,6,315.0,1,-1.0,0,1
842.0,13,284.0,3,-1.0,0,2
334.0,25,442.0,12,-1.0,0,1
0.0,20,166.0,1,-1.0,0,1
319.0,6,467.0,3,-1.0,0,2
-1854.0,12,388.0,2,-1.0,0,1
67.0,28,74.0,1,239.0,2,1
442.0,29,355.0,3,258.0,3,1
0.0,29,189.0,3,-1.0,0,2
1555.0,9,26.0,2,-1.0,0,1
292.0,12,394.0,1,-1.0,0,1
217.0,15,692.0,3,-1.0,0,2
2262.0,28,116.0,8,-1.0,0,1
711.0,25,411.0,1,-1.0,0,1
3427.0,27,46.0,1,-1.0,0,1
254.0,27,207.0,1,-1.0,0,2
1171.0,17,34.0,1,-1.0,0,1
356.0,11,212.0,2,-1.0,0,1
667.0,15,419.0,8,-1.0,0,1
2592.0,12,349.0,2,174.0,1,1
2428.0,28,61.0,3,-1.0,0,1
302.0,23,61.0,1,384.0,2,2
805.0,13,270.0,2,-1.0,0,1
46.0,25,115.0,1,-1.0,0,2
-163.0,17,135.0,1,270.0,2,1
3287.0,27,497.0,1,-1.0,0,2
1078.0,15,41.0,1,-1.0,0,1
536.0,15,164.0,2,-1.0,0,1
723.0,9,276.0,1,79.0,3,2
18508.0,20,1598.0,4,-1.0,0,2
193.0,30,381.0,1,269.0,1,2
-126.0,13,382.0,2,-1.0,0,1
3665.0,12,664.0,3,-1.0,0,2
3.0,5,16.0,5,-1.0,0,1
2946.0,14,467.0,1,-1.0,0,2
461.0,15,651.0,32,-1.0,0,2
111.0,20,39.0,3,-1.0,0,1
45248.0,6,1623.0,1,-1.0,0,2
4348.0,23,790.0,4,141.0,1,2
37.0,6,207.0,1,363.0,2,1
-1.0,2,223.0,2,200.0,7,1
270.0,29,133.0,1,-1.0,0,1
4.0,18,71.0,3,-1.0,0,1
2467.0,2,192.0,1,-1.0,0,2
569.0,4,219.0,1,-1.0,0,2
378.0,14,566.0,2,-1.0,0,2
324.0,5,175.0,1,-1.0,0,1
603.0,8,1080.0,1,-1.0,0,2
66.0,12,246.0,2,-1.0,0,1
780.0,26,94.0,2,-1.0,0,1
486.0,3,87.0,1,-1.0,0,1
2946.0,16,605.0,3,-1.0,0,2
-216.0,28,404.0,3,-1.0,0,1
233.0,8,98.0,1,231.0,4,1
3.0,23,259.0,2,-1.0,0,1
0.0,5,247.0,1,-1.0,0,1
3301.0,17,164.0,5,92.0,6,2
3644.0,31,1039.0,9,-1.0,0,2
205.0,7,239.0,2,-1.0,0,1
171.0,7,191.0,1,294.0,1,1
191.0,17,44.0,1,-1.0,0,1
3109.0,3,467.0,1,-1.0,0,1
304.0,18,237.0,1,-1.0,0,2
2682.0,30,103.0,8,-1.0,0,1
1679.0,20,718.0,1,-1.0,0,2
173.0,15,186.0,2,-1.0,0,1
-202.0,30,225.0,4,-1.0,0,1
178.0,15,14.0,2,-1.0,0,1
403.0,17,247.0,1,-1.0,0,2
385.0,29,52.0,4,-1.0,0,1
1978.0,6,312.0,1,-1.0,0,2
2079.0,14,299.0,1,360.0,2,1
4.0,28,1048.0,1,-1.0,0,2
34.0,21,208.0,3,-1.0,0,1
321.0,21,143.0,1,412.0,3,2
332.0,14,134.0,2,-1.0,0,1
643.0,14,301.0,1,93.0,1,2
111.0,25,356.0,3,-1.0,0,1
-5.0,6,78.0,2,-1.0,0,1
457.0,1,510.0,3,-1.0,0,1
1117.0,28,340.0,3,-1.0,0,1
1509.0,11,248.0,1,-1.0,0,1
294.0,28,150.0,14,-1.0,0,1
319.0,11,565.0,2,-1.0,0,1
2885.0,5,1051.0,2,-1.0,0,2
35.0,29,336.0,7,-1.0,0,1
1227.0,8,400.0,2,95.0,1,2
0.0,28,270.0,5,-1.0,0,2
2887.0,11,123.0,1,-1.0,0,1
2326.0,6,195.0,1,-1.0,0,2
588.0,16,574.0,1,179.0,3,2
82.0,5,456.0,1,-1.0,0,2
3109.0,15,107.0,2,105.0,2,2
507.0,1,1196.0,1,-1.0,0,2
0.0,30,551.0,1,-1.0,0,2
73.0,25,114.0,6,-1.0,0,1
1412.0,19,480.0,1,-1.0,0,2
1810.0,19,117.0,1,-1.0,0,1
0.0,25,106.0,1,205.0,2,1
1722.0,10,500.0,1,-1.0,0,2
0.0,17,199.0,1,-1.0,0,1
5372.0,13,248.0,3,-1.0,0,2
1537.0,5,84.0,5,-1.0,0,1
4022.0,29,244.0,3,-1.0,0,1
405.0,10,344.0,2,95.0,2,2
0.0,13,120.0,2,91.0,6,1
159.0,7,229.0,1,251.0,6,2
2.0,31,126.0,2,-1.0,0,1
246.0,19,683.0,3,-1.0,0,2
2002.0,29,146.0,1,-1.0,0,2
137.0,31,27.0,22,-1.0,0,1
0.0,12,614.0,2,-1.0,0,2
1712.0,11,660.0,1,-1.0,0,2
-537.0,21,1039.0,7,-1.0,0,2
1326.0,9,70.0,1,-1.0,0,1
1130.0,26,152.0,1,-1.0,0,2
2074.0,18,259.0,2,-1.0,0,2
3236.0,20,291.0,2,202.0,5,2
11650.0,29,268.0,1,-1.0,0,2
362.0,4,84.0,2,-1.0,0,1
251.0,30,180.0,7,-1.0,0,1
487.0,21,828.0,4,-1.0,0,2
5483.0,29,76.0,2,-1.0,0,1
323.0,16,617.0,1,-1.0,0,2
0.0,8,54.0,2,-1.0,0,1
12877.0,17,118.0,3,-1.0,0,1
4041.0,30,1034.0,2,-1.0,0,2
620.0,22,223.0,1,94.0,1,2
2308.0,30,815.0,1,87.0,1,2
3514.0,20,214.0,2,184.0,2,1
8229.0,8,784.0,2,-1.0,0,2
728.0,30,230.0,1,-1.0,0,2
522.0,22,576.0,2,-1.0,0,2
1528.0,14,496.0,1,-1.0,0,2
0.0,23,532.0,2,-1.0,0,2
2501.0,30,50.0,2,-1.0,0,1
2263.0,29,874.0,2,-1.0,0,2
131.0,11,384.0,6,-1.0,0,2
1406.0,20,63.0,2,85.0,1,2
884.0,17,113.0,2,149.0,3,1
0.0,17,991.0,5,-1.0,0,2
661.0,11,108.0,1,99.0,7,1
160.0,10,182.0,2,194.0,1,2
108.0,9,92.0,1,183.0,1,2
3469.0,20,653.0,1,-1.0,0,2
2129.0,13,633.0,1,182.0,2,2
0.0,6,121.0,2,-1.0,0,1
187.0,12,379.0,2,-1.0,0,1
0.0,20,154.0,2,-1.0,0,1
-888.0,16,135.0,1,-1.0,0,1
2476.0,5,579.0,1,-1.0,0,2
644.0,15,110.0,1,-1.0,0,1
799.0,13,674.0,1,-1.0,0,2
381.0,23,696.0,1,189.0,2,2
1070.0,19,30.0,1,357.0,1,2
1207.0,22,105.0,3,-1.0,0,1
7433.0,5,630.0,3,-1.0,0,2
202.0,5,1311.0,2,-1.0,0,2
266.0,17,100.0,2,-1.0,0,1
-402.0,17,46.0,1,-1.0,0,1
4198.0,14,309.0,1,91.0,10,2
18.0,8,82.0,2,-1.0,0,1
1718.0,17,74.0,1,167.0,16,1
5.0,29,600.0,2,-1.0,0,2
967.0,21,210.0,3,-1.0,0,1
3239.0,5,817.0,2,-1.0,0,2
250.0,12,166.0,2,-1.0,0,1
791.0,21,783.0,2,-1.0,0,2
4.0,2,229.0,8,-1.0,0,1
406.0,12,577.0,2,-1.0,0,2
404.0,18,33.0,2,367.0,4,1
152.0,26,159.0,3,-1.0,0,1
413.0,11,456.0,2,184.0,2,2
2178.0,30,74.0,2,-1.0,0,1
57.0,5,345.0,1,-1.0,0,2
66.0,5,808.0,2,-1.0,0,1
517.0,6,47.0,3,263.0,4,1
3544.0,8,380.0,1,-1.0,0,2
1303.0,3,1635.0,1,-1.0,0,2
5768.0,19,512.0,1,-1.0,0,2
6840.0,7,257.0,1,-1.0,0,2
1227.0,5,232.0,1,-1.0,0,2
345.0,4,86.0,1,259.0,3,1
3533.0,20,319.0,1,100.0,2,1
6.0,9,622.0,1,-1.0,0,1
271.0,21,124.0,3,102.0,4,1
482.0,14,372.0,1,196.0,2,2
-160.0,30,118.0,4,-1.0,0,1
98.0,30,416.0,1,-1.0,0,2
1002.0,30,201.0,4,-1.0,0,1
5631.0,25,68.0,1,90.0,5,1
0.0,21,1080.0,4,-1.0,0,2
114.0,9,375.0,2,-1.0,0,1
189.0,1,238.0,1,107.0,2,2
592.0,7,67.0,3,-1.0,0,1
71.0,26,335.0,3,102.0,2,2
69.0,20,304.0,1,337.0,1,1
-272.0,29,309.0,1,197.0,13,1
2222.0,11,1120.0,2,-1.0,0,2
17769.0,19,322.0,3,-1.0,0,1
1580.0,14,111.0,3,-1.0,0,1
367.0,20,128.0,2,-1.0,0,1
596.0,13,281.0,1,345.0,2,1
137.0,5,246.0,1,-1.0,0,1
2085.0,10,356.0,3,182.0,2,2
446.0,16,174.0,5,-1.0,0,1
68.0,6,1085.0,1,-1.0,0,2
1193.0,30,640.0,1,-1.0,0,2
4112.0,26,1616.0,1,95.0,2,2
2240.0,8,264.0,2,278.0,1,2
1364.0,20,25.0,2,-1.0,0,1
1700.0,4,147.0,1,-1.0,0,1
6060.0,30,316.0,1,350.0,2,2
827.0,15,462.0,4,-1.0,0,2
74.0,21,106.0,3,-1.0,0,1
4216.0,12,186.0,2,-1.0,0,2
523.0,13,211.0,3,183.0,4,2
4.0,11,67.0,1,-1.0,0,1
0.0,30,684.0,2,-1.0,0,2
1113.0,2,229.0,1,182.0,1,2
5969.0,25,455.0,1,544.0,2,2
1255.0,29,511.0,4,-1.0,0,1
196.0,5,568.0,1,341.0,7,2
-251.0,7,162.0,1,-1.0,0,1
7103.0,28,188.0,3,10.0,1,2
-2282.0,14,301.0,6,-1.0,0,1
587.0,15,223.0,2,-1.0,0,2
720.0,15,1265.0,4,210.0,4,2
-212.0,26,76.0,1,-1.0,0,1
188.0,16,75.0,3,200.0,5,2
1190.0,4,81.0,2,391.0,3,2
0.0,12,701.0,1,-1.0,0,1
68.0,12,334.0,1,347.0,6,1
354.0,21,242.0,2,-1.0,0,2
5331.0,21,302.0,1,-1.0,0,1
1631.0,2,254.0,2,261.0,3,1
1634.0,5,836.0,1,-1.0,0,2
307.0,2,690.0,1,-1.0,0,2
193.0,3,48.0,2,-1.0,0,1
-428.0,13,518.0,1,-1.0,0,1
3255.0,29,167.0,2,-1.0,0,2
388.0,29,250.0,3,-1.0,0,2
0.0,15,506.0,2,195.0,1,2
323.0,11,261.0,2,-1.0,0,2
431.0,16,493.0,1,317.0,12,1
261.0,14,154.0,2,336.0,2,1
4412.0,2,162.0,2,-1.0,0,2
3443.0,4,770.0,3,-1.0,0,2
677.0,16,241.0,1,-1.0,0,1
3528.0,5,132.0,1,-1.0,0,1
192.0,11,232.0,2,-1.0,0,1
841.0,8,284.0,4,-1.0,0,1
57.0,21,396.0,3,-1.0,0,1
112.0,15,83.0,2,-1.0,0,1
257.0,30,435.0,1,-1.0,0,2
565.0,27,300.0,1,-1.0,0,2
271.0,13,182.0,2,91.0,2,2
459.0,5,558.0,1,-1.0,0,2
169.0,13,880.0,1,92.0,8,2
428.0,18,145.0,2,-1.0,0,1
-411.0,2,432.0,4,-1.0,0,2
1038.0,5,741.0,1,-1.0,0,1
-187.0,27,275.0,4,-1.0,0,1
162.0,6,155.0,2,-1.0,0,1
130.0,20,95.0,2,-1.0,0,1
163.0,3,249.0,1,-1.0,0,2
624.0,5,518.0,2,8.0,1,1
1231.0,20,21.0,3,-1.0,0,1
844.0,25,129.0,1,-1.0,0,1
8267.0,18,321.0,2,-1.0,0,1
1567.0,1,291.0,2,-1.0,0,1
745.0,5,522.0,3,-1.0,0,2
125.0,15,676.0,3,-1.0,0,2
961.0,20,314.0,2,-1.0,0,1
11462.0,20,993.0,1,-1.0,0,2
1672.0,17,128.0,3,-1.0,0,1
2489.0,3,355.0,1,86.0,5,2
2063.0,10,221.0,1,-1.0,0,1
29.0,12,576.0,1,-1.0,0,2
27624.0,3,437.0,1,-1.0,0,2
594.0,11,340.0,1,-1.0,0,1
0.0,15,103.0,1,-1.0,0,1
2944.0,27,672.0,6,-1.0,0,2
1483.0,14,174.0,3,-1.0,0,1
184.0,30,87.0,3,-1.0,0,1
2734.0,12,897.0,4,-1.0,0,2
2054.0,25,472.0,6,-1.0,0,2
3904.0,29,403.0,2,-1.0,0,2
2302.0,13,115.0,2,-1.0,0,1
468.0,15,147.0,1,-1.0,0,1
1129.0,25,208.0,1,91.0,1,2
168.0,12,123.0,1,196.0,1,2
0.0,2,83.0,1,-1.0,0,1
53.0,19,467.0,4,-1.0,0,1
241.0,5,7.0,5,-1.0,0,1
1785.0,17,235.0,1,-1.0,0,2
414.0,3,707.0,1,302.0,3,2
-720.0,15,112.0,2,-1.0,0,1
1297.0,15,250.0,1,-1.0,0,1
4924.0,21,389.0,2,-1.0,0,1
145.0,29,369.0,2,-1.0,0,1
1540.0,17,564.0,1,-1.0,0,2
1003.0,27,8.0,1,-1.0,0,2
-14.0,18,115.0,2,-1.0,0,1
332.0,9,772.0,1,-1.0,0,2
238.0,25,344.0,2,88.0,1,2
305.0,17,192.0,1,-1.0,0,1
2498.0,12,411.0,1,-1.0,0,2
31.0,10,135.0,1,-1.0,0,2
-17.0,15,319.0,7,-1.0,0,1
205.0,4,787.0,1,-1.0,0,2
88.0,24,65.0,2,-1.0,0,1
544.0,26,111.0,4,-1.0,0,1
174.0,18,487.0,1,-1.0,0,2
59.0,3,330.0,3,190.0,6,1
1014.0,19,59.0,2,-1.0,0,1
265.0,2,88.0,1,273.0,1,1
9367.0,13,320.0,2,101.0,2,2
697.0,28,545.0,2,181.0,8,2
178.0,3,732.0,2,-1.0,0,2
1568.0,12,161.0,6,-1.0,0,1
853.0,7,317.0,3,-1.0,0,1
39.0,16,332.0,3,-1.0,0,1
311.0,6,738.0,2,-1.0,0,2
759.0,19,30.0,2,-1.0,0,1
2022.0,29,276.0,8,97.0,12,2
-1547.0,27,492.0,3,-1.0,0,1
